"Listing URL","Property Type","Latitude","Longitude","Star Rating","Number of Active Days","Bedrooms","Has pool","Cleaning Fee","Extra Guest Fee","Average Daily Rate LTM","Occupancy Rate LTM","Annual Revenue LTM"
"http://airbnb.com/rooms/53990722","Entire Home","33.3694","-112.157","0","14","5","t","275","2","248","43","39031"
"http://airbnb.com/rooms/53996738","Condo","33.50676","-112.08648","5","197","1","t","0","0","136","68","33848"
"http://airbnb.com/rooms/53998209","Entire Home","33.50077","-112.00614","5","329","3","f","0","0","160","39","22839"
"http://airbnb.com/rooms/54005225","Entire Home","33.61748","-111.94539","4.8","131","4","t","165","7","594","52","117659"
"http://airbnb.com/rooms/54006025","Private Room","33.51135","-112.10338","5","83","1","f","0","0","37","65","8802"
"http://airbnb.com/rooms/54006155","Condo","33.51288","-112.04586","4.8","208","1","t","80","0","107","57","25138"
"http://airbnb.com/rooms/54007270","Entire Home","33.48719","-112.03131","5","226","1","f","0","0","107","55","21539"
"http://airbnb.com/rooms/54013232","Private Room","33.39433","-112.00537","5","35","1","f","50","0","73","79","31037"
"http://airbnb.com/rooms/54016113","Condo","33.60669","-111.9799","5","102","2","t","0","0","97","44","15620"
"http://airbnb.com/rooms/54017068","Entire Home","33.61963","-111.95487","3","15","4","t","325","13","288","72","83814"
"http://airbnb.com/rooms/54020644","Condo","33.52004","-112.06442","5","4","2","t","175","0","149","100","118584"
"http://airbnb.com/rooms/54021800","Entire Home","33.48689","-111.96114","4.8","35","6","t","0","0","666","51","124315"
"http://airbnb.com/rooms/54021801","Entire Home","33.61663","-111.95076","4.8","45","5","t","450","0","753","37","120268"
"http://airbnb.com/rooms/54023806","Entire Home","33.459","-112.085","4.8","255","2","f","135","0","121","60","33935"
"http://airbnb.com/rooms/54024383","Entire Home","33.5014","-112.04188","5","366","1","f","50","0","93","56","24111"
"http://airbnb.com/rooms/54024524","Entire Home","33.39497","-112.02321","4.8","175","4","f","200","0","184","58","53700"
"http://airbnb.com/rooms/54024915","Entire Home","33.47488","-112.05101","5","347","4","t","300","0","545","63","142753"
"http://airbnb.com/rooms/54027918","Entire Home","33.58042","-111.99176","4.2","33","3","t","0","0","410","87","130551"
"http://airbnb.com/rooms/54031487","Entire Home","33.61497","-111.9674","4.5","8","4","t","400","0","373","90","232684"
"http://airbnb.com/rooms/54036616","Entire Home","33.53338","-112.09459","5","109","2","t","0","0","103","59","22242"
"http://airbnb.com/rooms/54037380","Entire Home","33.59378","-112.01827","5","233","1","t","0","0","226","64","52938"
"http://airbnb.com/rooms/54040653","Entire Home","33.50549","-112.27746","5","207","4","t","0","0","257","75","70546"
"http://airbnb.com/rooms/54053822","Entire Home","33.44649","-112.06989","5","82","1","t","0","0","162","95","56328"
"http://airbnb.com/rooms/54054748","Entire Home","33.6076","-111.96554","5","280","4","t","250","3","285","76","91693"
"http://airbnb.com/rooms/54066022","Entire Home","33.55309","-112.08153","4.7","290","9","t","0","0","1078","61","240674"
"http://airbnb.com/rooms/54066635","Entire Home","33.50145","-111.9938","5","338","3","t","265","0","260","90","102287"
"http://airbnb.com/rooms/54067756","Private Room","33.59831","-112.12187","4.8","171","1","t","0","0","95","22","7650"
"http://airbnb.com/rooms/54067995","Entire Home","33.48863","-112.09315","4.7","4","2","f","110","4","126","100","46116"
"http://airbnb.com/rooms/54068392","Private Room","33.53557","-112.04351","5","19","1","f","10","0","40","82","13157"
"http://airbnb.com/rooms/54070160","Entire Home","33.423","-112.251","4.8","36","3","f","0","0","1469","73","392484"
"http://airbnb.com/rooms/54074310","Condo","33.451","-112.09908","4.7","253","2","f","0","0","163","50","29830"
"http://airbnb.com/rooms/54084931","Entire Home","33.45586","-112.08543","5","95","1","f","0","0","58","58","12313"
"http://airbnb.com/rooms/54093153","Entire Home","33.46718","-112.05216","5","344","1","f","0","0","98","80","28695"
"http://airbnb.com/rooms/54098148","Entire Home","33.47009","-112.08651","5","270","3","t","0","0","417","78","119045"
"http://airbnb.com/rooms/54098339","Entire Home","33.617","-112.002","4.9","344","3","t","274","0","217","74","77139"
"http://airbnb.com/rooms/54100201","Condo","33.38597","-112.01401","5","82","Studio","t","20","0","82","80","24009"
"http://airbnb.com/rooms/54100380","Condo","33.38418","-112.01395","4.9","69","1","t","0","0","81","45","13340"
"http://airbnb.com/rooms/54100538","Condo","33.3854","-112.01362","4.7","7","1","t","0","0","201","69","50769"
"http://airbnb.com/rooms/54118347","Entire Home","33.295","-112.051","5","233","3","t","0","0","250","70","64050"
"http://airbnb.com/rooms/54120647","Private Room","33.38022","-112.09696","4.3","116","1","t","0","0","37","71","9614"
"http://airbnb.com/rooms/54122161","Condo","33.30758","-112.01313","5","76","1","t","0","0","143","100","52338"
"http://airbnb.com/rooms/54123403","Entire Home","33.58844","-112.0626","4.7","47","1","t","0","0","140","94","48164"
"http://airbnb.com/rooms/54127274","Entire Home","33.60844","-111.9441","4.4","46","3","t","0","0","224","70","57390"
"http://airbnb.com/rooms/54127531","Private Room","33.40962","-112.26945","3.9","24","1","f","0","0","56","100","20496"
"http://airbnb.com/rooms/54132356","Entire Home","33.6063","-111.935","5","178","4","t","0","0","781","53","151499"
"http://airbnb.com/rooms/54132487","Entire Home","33.47294","-112.24086","4.7","279","3","t","0","0","199","34","24763"
"http://airbnb.com/rooms/54144056","Private Room","33.48352","-112.04969","5","171","1","f","0","0","99","60","21740"
"http://airbnb.com/rooms/54145037","Entire Home","33.37973","-112.05101","4.8","163","3","f","0","0","299","58","63471"
"http://airbnb.com/rooms/54146501","Private Room","33.50145","-111.94477","0","4","3","t","0","0","204","30","22418"
"http://airbnb.com/rooms/54147922","Entire Home","33.61161","-111.9511","5","56","1","f","0","0","190","28","19470"
"http://airbnb.com/rooms/54150551","Entire Home","33.49352","-112.08536","5","8","3","f","0","0","396","100","144936"
"http://airbnb.com/rooms/54151941","Entire Home","33.53161","-112.12554","4.9","298","3","t","0","0","202","83","61364"
"http://airbnb.com/rooms/54162294","Entire Home","33.4757","-112.02006","5","310","1","t","0","0","61","65","14512"
"http://airbnb.com/rooms/54167090","Private Room","33.59942","-112.12404","4.3","182","1","t","0","0","96","28","9838"
"http://airbnb.com/rooms/54167400","Private Room","33.59994","-112.1225","4.2","171","1","t","0","0","75","37","10156"
"http://airbnb.com/rooms/54168391","Entire Home","33.54834","-112.07495","5","274","4","t","0","0","953","31","108128"
"http://airbnb.com/rooms/54171472","Entire Home","33.37401","-112.02459","5","76","3","f","0","0","285","74","77187"
"http://airbnb.com/rooms/54175291","Entire Home","33.60213","-112.10147","4.3","126","3","t","0","0","114","67","27955"
"http://airbnb.com/rooms/54177134","Entire Home","33.53465","-112.03054","4.8","353","3","t","0","0","295","80","86376"
"http://airbnb.com/rooms/54182074","Private Room","33.38079","-112.09547","5","83","1","t","0","0","35","100","12810"
"http://airbnb.com/rooms/54182854","Entire Home","33.51009","-111.97132","5","80","6","t","0","0","3523","15","193413"
"http://airbnb.com/rooms/54183836","Entire Home","33.61812","-112.15435","5","269","5","f","0","0","270","53","52375"
"http://airbnb.com/rooms/54184304","Shared Room","33.38777","-112.12805","4.8","277","1","t","0","0","30","39","4282"
"http://airbnb.com/rooms/54185038","Entire Home","33.49968","-112.30108","4.9","261","3","f","0","0","164","61","36614"
"http://airbnb.com/rooms/54185380","Entire Home","33.37693","-112.00309","4.6","210","5","f","0","0","254","39","36257"
"http://airbnb.com/rooms/54208731","Entire Home","33.45618","-112.058","4.7","355","2","f","0","0","110","64","25766"
"http://airbnb.com/rooms/54209325","Entire Home","33.61948","-111.94419","0","204","3","t","0","0","470","36","61928"
"http://airbnb.com/rooms/54209943","Shared Room","33.38769","-112.12803","4.8","189","1","t","0","0","31","37","4198"
"http://airbnb.com/rooms/54210248","Shared Room","33.38762","-112.12908","4.6","238","1","t","0","0","27","48","4743"
"http://airbnb.com/rooms/54210311","Entire Home","33.49142","-112.01871","5","145","2","f","0","0","167","64","39119"
"http://airbnb.com/rooms/54211761","Private Room","33.40834","-112.26975","5","118","1","f","0","0","59","66","14252"
"http://airbnb.com/rooms/54211888","Private Room","33.40826","-112.27053","4","203","1","f","0","0","52","64","12181"
"http://airbnb.com/rooms/54211961","Private Room","33.4084","-112.27089","4.7","245","1","f","0","0","50","36","6588"
"http://airbnb.com/rooms/54211966","Entire Home","33.37978","-112.11911","4.9","201","1","f","0","0","96","76","26703"
"http://airbnb.com/rooms/54211993","Private Room","33.40924","-112.26964","4.5","364","1","f","0","0","52","38","7233"
"http://airbnb.com/rooms/54213307","Entire Home","33.447","-112.105","4.7","219","1","f","0","0","83","94","28555"
"http://airbnb.com/rooms/54213405","Entire Home","33.4574","-112.06481","5","107","2","f","0","0","114","63","26287"
"http://airbnb.com/rooms/54213749","Entire Home","33.46365","-112.07598","5","350","3","t","0","0","245","67","60078"
"http://airbnb.com/rooms/54214149","Entire Home","33.60741","-111.94826","5","328","5","t","0","0","499","63","115059"
"http://airbnb.com/rooms/54214339","Private Room","33.36378","-112.07087","4.9","177","1","f","0","0","38","76","10571"
"http://airbnb.com/rooms/54221071","Private Room","33.56971","-112.09778","5","75","1","f","0","0","48","100","17568"
"http://airbnb.com/rooms/54224192","Condo","33.61588","-111.92936","5","4","2","t","0","0","159","100","58194"
"http://airbnb.com/rooms/54225355","Private Room","33.56673","-112.12503","4.8","8","1","f","0","0","72","100","26352"
"http://airbnb.com/rooms/54226350","Entire Home","33.49149","-112.06232","5","25","2","f","0","0","137","77","38606"
"http://airbnb.com/rooms/54227370","Entire Home","33.29757","-112.07204","4.9","359","4","t","0","0","288","63","66407"
"http://airbnb.com/rooms/54228250","Private Room","33.59958","-112.12321","4.4","207","1","t","0","0","64","64","14992"
"http://airbnb.com/rooms/54228391","Entire Home","33.59764","-112.12338","4.2","15","1","t","0","0","58","100","21228"
"http://airbnb.com/rooms/54228519","Entire Home","33.45813","-112.05701","4.7","171","2","f","0","0","109","79","31517"
"http://airbnb.com/rooms/54229085","Private Room","33.47786","-112.01712","0","4","1","f","0","0","79","100","28914"
"http://airbnb.com/rooms/54229122","Condo","33.50192","-112.04781","4.8","367","1","t","0","0","91","100","33306"
"http://airbnb.com/rooms/54229144","Condo","33.50199","-112.0494","4.8","365","2","t","0","0","90","98","32281"
"http://airbnb.com/rooms/54230642","Entire Home","33.45954","-112.06992","4.6","336","1","t","0","0","138","68","34345"
"http://airbnb.com/rooms/54231305","Entire Home","33.45809","-112.0703","4.5","329","1","t","0","0","155","49","27798"
"http://airbnb.com/rooms/54232164","Entire Home","33.54632","-112.12275","5","18","4","f","0","0","217","73","57970"
"http://airbnb.com/rooms/54233671","Condo","33.38569","-112.01239","5","270","Studio","t","0","0","80","67","19618"
"http://airbnb.com/rooms/54233826","Condo","33.38532","-112.01196","4.7","296","Studio","t","0","0","79","41","11854"
"http://airbnb.com/rooms/54238290","Entire Home","33.6141","-111.98166","4.9","206","3","t","0","0","253","60","55559"
"http://airbnb.com/rooms/54240536","Entire Home","33.459","-112.085","4.7","206","1","f","0","0","108","66","26089"
"http://airbnb.com/rooms/54241331","Entire Home","33.45943","-112.06819","4.1","336","1","t","0","0","178","43","28013"
"http://airbnb.com/rooms/54241720","Entire Home","33.34092","-111.97411","5","223","2","f","0","0","112","84","34434"
"http://airbnb.com/rooms/54241945","Private Room","33.51066","-112.10428","5","2","1","f","0","0","45","60","9882"
"http://airbnb.com/rooms/54242488","Entire Home","33.45823","-112.07021","4.5","336","1","t","0","0","153","47","26319"
"http://airbnb.com/rooms/54244630","Condo","33.44955","-111.96652","5","199","2","t","0","0","126","80","36892"
"http://airbnb.com/rooms/54245176","Entire Home","33.60486","-111.93823","4.5","233","3","t","0","0","429","17","26693"
"http://airbnb.com/rooms/54246032","Condo","33.49813","-112.00087","4.8","268","1","t","0","0","123","78","35114"
"http://airbnb.com/rooms/54247745","Entire Home","33.49587","-112.07575","4.2","175","1","t","0","0","201","67","49289"
"http://airbnb.com/rooms/54250500","Condo","33.58881","-112.12047","5","230","3","t","0","0","187","54","36958"
"http://airbnb.com/rooms/54257240","Condo","33.50829","-111.99686","4.5","226","2","t","0","0","122","56","25005"
"http://airbnb.com/rooms/54258007","Entire Home","33.60843","-111.96895","0","299","4","t","0","0","393","39","56097"
"http://airbnb.com/rooms/54259289","Entire Home","33.61428","-111.93497","5","24","6","t","0","0","2034","70","521108"
"http://airbnb.com/rooms/54259776","Entire Home","33.613","-111.933","5","307","4","t","0","0","405","75","111172"
"http://airbnb.com/rooms/54261518","Entire Home","33.4966","-111.97786","5","25","4","f","0","0","710","62","161113"
"http://airbnb.com/rooms/54261929","Entire Home","33.49026","-112.01865","5","342","3","t","0","0","334","68","83126"
"http://airbnb.com/rooms/54262972","Entire Home","33.4395","-112.07906","4.8","317","2","f","0","0","126","47","21675"
"http://airbnb.com/rooms/54263125","Entire Home","33.50399","-112.25743","5","129","3","t","0","0","656","35","84032"
"http://airbnb.com/rooms/54264080","Condo","33.3853","-112.01181","4.9","201","Studio","t","0","0","80","60","17568"
"http://airbnb.com/rooms/54266689","Condo","33.50006","-112.00033","5","96","2","t","0","0","176","68","43802"
"http://airbnb.com/rooms/54272186","Entire Home","33.4931","-112.06177","4.8","4","2","f","0","0","172","100","62952"
"http://airbnb.com/rooms/54273212","Entire Home","33.49779","-112.01583","5","41","3","f","0","0","260","20","19032"
"http://airbnb.com/rooms/54273286","Entire Home","33.46403","-112.09206","5","15","1","t","0","0","204","80","59731"
"http://airbnb.com/rooms/54273801","Entire Home","33.49128","-112.0613","5","11","1","f","0","0","137","100","50142"
"http://airbnb.com/rooms/54274680","Entire Home","33.47727","-112.08069","5","338","3","t","0","0","265","63","61104"
"http://airbnb.com/rooms/54276399","Entire Home","33.48962","-112.06216","4.5","4","1","f","0","0","106","100","38796"
"http://airbnb.com/rooms/54277987","Entire Home","33.5027","-112.02735","4.8","357","3","f","0","0","242","38","33658"
"http://airbnb.com/rooms/54278998","Entire Home","33.30706","-112.04963","4.6","22","3","t","0","0","250","71","64965"
"http://airbnb.com/rooms/54279027","Condo","33.49156","-112.01627","5","4","1","t","0","0","73","100","26718"
"http://airbnb.com/rooms/54279543","Entire Home","33.61513","-111.95968","5","356","4","t","0","0","759","70","194456"
"http://airbnb.com/rooms/54280527","Entire Home","33.58146","-112.05236","5","195","2","t","0","0","122","55","24560"
"http://airbnb.com/rooms/54282424","Private Room","33.60404","-112.01514","5","25","1","t","0","0","69","100","25254"
"http://airbnb.com/rooms/54288790","Entire Home","33.48571","-111.96404","4.5","4","3","t","0","0","3820","100","1398120"
"http://airbnb.com/rooms/54289675","Entire Home","33.374","-112.109","5","330","4","t","0","0","255","65","60665"
